ID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Label
284628430,0.00862069,0.038793102,0.004310345,male
64489209,0.02538071,0.040609136,0.0,female
234866000,0.011142061,0.050139274,0.0027855153,female
382947784,0.008494573,0.018404908,0.0028315242,female
356418350,0.005934718,0.011869436,0.0,female
235832375,0.048155736,0.06659836,0.0040983604,female
309800804,0.015625,0.09765625,0.001953125,male
295340462,0.013675214,0.03076923,0.008547009,female
347096222,0.0,0.019354839,0.0032258064,female
101593344,0.029248614,0.036308624,0.006051437,female
380479475,0.006968641,0.0,0.0,female
290857774,0.0,0.005154639,0.0,female
256773287,0.009868421,0.019736841,0.0082236845,male
309984509,0.071969695,0.053030305,0.003787879,female
292683893,0.012048192,0.024096385,0.0,male
243429263,0.0022123894,0.0088495575,0.0022123894,female
69569991,0.12195122,0.101412065,0.0038510913,female
301117918,0.003944773,0.0019723866,0.0,female
268366947,0.01826484,0.01369863,0.01369863,female
335518656,0.013513514,0.006756757,0.006756757,female
262454953,0.050869286,0.067611076,0.00643915,female
373115502,0.014184397,0.021276595,0.0,female
352884478,0.0027855153,0.0055710305,0.0,female
128091149,0.02189781,0.07055961,0.00486618,female
285607620,0.010909091,0.014545455,0.0072727273,female
37749959,0.0,0.3,0.02,male
320884945,0.023316063,0.09326425,0.0077720205,male
251799369,0.007978723,0.01861702,0.005319149,female
347524374,0.011594203,0.026086956,0.0,male
393642659,0.021428572,0.023809524,0.004761905,female
322956056,0.010309278,0.03780069,0.0068728523,female
28906465,0.1107595,0.1107595,0.003164557,female
238452879,0.004115226,0.008230452,0.0,female
290268568,0.0069444445,0.048611112,0.0069444445,male
247085273,0.005934718,0.14243324,0.0,male
309106296,0.07122507,0.07122507,0.0028490028,male
206912999,0.0,0.031141868,0.0034602077,male
394418954,0.0013908206,0.019471489,0.0027816412,male
81647059,0.03560831,0.044510387,0.0,female
88870358,0.15734266,0.1520979,0.0034965035,female
129371328,0.044871796,0.025641026,0.0032051282,female
376466499,0.06109325,0.06430868,0.0,male
58374966,0.14285715,0.25249168,0.013289036,male
33055549,0.05854801,0.091334894,0.009367681,male
146868029,0.0,0.03125,0.0,male
243319382,0.007976072,0.011964108,0.0,female
53334382,0.04743083,0.13438736,0.007905139,male
263691205,0.0068965517,0.13793103,0.0068965517,male
134954386,0.03815261,0.044176705,0.002008032,female
23553730,0.04269663,0.033707865,0.006741573,female
333194654,0.015719468,0.0133010885,0.0024183798,female
261914244,0.034651447,0.063187934,0.0036689767,male
264514479,0.0,0.012987013,0.0,male
270906614,0.021306818,0.09943182,0.007102273,male
76225956,0.003505258,0.021031547,0.0045067603,male
253297807,0.016359918,0.047034767,0.0,female
218099040,0.021145374,0.037004404,8.810573E-4,male
254108070,0.010869565,0.013043478,0.0,female
340737708,0.003816794,0.003816794,0.0,female
39897844,0.0078125,0.0,0.0,male
164799361,0.0012315271,0.009852217,0.0024630541,male
294823376,0.025761124,0.046838406,0.0023419203,female
268557840,0.025210084,0.042016808,0.0,female
293213181,0.01604278,0.04278075,0.0053475937,female
380053409,0.036144577,0.018072288,0.0,male
231497380,0.017699115,0.017699115,0.0088495575,male
321447612,0.045592707,0.17325228,0.0,male
123042176,0.0,0.0033898305,0.0,female
355248546,0.15867159,0.16236162,0.003690037,male
62552349,0.07079646,0.10619469,0.0,male
62648441,0.02819549,0.020676691,0.0018796993,female
208279736,0.0,0.043032788,0.0,female
79753992,0.033333335,0.048148148,0.0037037036,female
34094724,0.006666667,0.026666667,0.0,male
30597694,0.11196911,0.12355212,0.0,female
252413333,0.013513514,0.010135135,0.013513514,female
36227219,0.0056497175,0.028248588,0.0028248588,female
55482997,0.010416667,0.0625,0.0,male
28176987,0.005291005,0.031746034,0.005291005,male
203656084,0.017817372,0.10467706,0.004454343,male
317569543,0.0604534,0.06801008,0.005037783,female
308817567,0.0,0.026431719,0.0,male
75281385,0.016393442,0.1557377,0.008196721,female
294864398,0.0,0.0037037036,0.0,male
43019337,0.004048583,0.004048583,0.0,female
94761111,0.008064516,0.032258064,0.0,male
57552116,0.093023255,0.046511628,0.004651163,male
267932188,0.027855154,0.06685237,0.019498607,male
327994124,0.0,0.01992032,0.003984064,male
349944244,0.016311167,0.0125470515,0.0050188205,female
362257288,0.096618354,0.038647342,0.009661836,male
197700578,0.0058139535,0.031007752,0.0019379845,male
80862068,0.0,0.014778325,0.0016420361,male
246415736,0.0069204154,0.024221454,0.0034602077,male
240492997,0.022222223,0.055555556,0.0,male
257513036,0.011111111,0.033333335,0.022222223,female
271739194,0.0017857143,0.030357143,0.005357143,male
294037425,0.003606853,0.010369702,4.5085663E-4,male
275725843,0.0114613185,0.017191976,0.0057306592,female
57798273,0.0015503876,0.012403101,0.0031007752,female
189895266,0.013432836,0.055223882,0.0014925373,female
49100561,0.028353326,0.023991276,0.002181025,male
32331128,0.04608295,0.12903225,0.006451613,male
40067619,0.036231883,0.041666668,0.014492754,female
25821356,0.10719755,0.2128637,0.0076569677,male
233808043,0.017676767,0.03787879,0.005050505,female
183115415,0.34375,0.1875,0.0,female
332456403,0.0,0.017441861,0.0,male
59524706,0.048850574,0.05172414,0.011494253,male
196757095,0.0,0.05263158,0.0,female
230097513,0.01608579,0.010723861,0.0013404826,female
319450103,0.031353135,0.057755776,0.004950495,male
343104919,0.0056818184,0.028409092,0.011363637,female
52736381,0.01453958,0.048465267,0.0032310179,male
281289188,0.0,0.016248154,0.0,male
300928318,0.044025157,0.012578616,0.0,female
68979118,0.01236476,0.026275115,0.00309119,female
51877583,0.025,0.041666668,0.0,female
231083817,0.031358887,0.027874565,0.006968641,female
86168724,0.039339103,0.086546026,0.0031471283,male
234669118,0.024390243,0.0030487804,0.0060975607,male
84167314,3.5429584E-5,1.4171834E-4,0.0,male
271157909,0.0034722222,0.0069444445,0.0,female
8465072,0.008298756,0.09128631,0.020746889,male
377660514,0.05279503,0.049689442,0.00931677,female
135782947,0.016574586,0.08287293,0.0,male
323127182,0.004048583,0.012145749,0.004048583,male
363979395,0.0028328612,0.011331445,0.0028328612,female
350854412,0.001998002,0.01048951,0.0034965035,male
251717831,0.023904383,0.037848607,0.00996016,female
254748618,0.0052513126,0.017254313,0.0075018755,female
26834776,0.12082262,0.110539846,0.0077120825,female
340007841,0.05381166,0.031390134,0.004484305,female
333794696,0.0,0.015625,0.0,male
40925887,0.012805588,0.054714784,0.0023282887,male
346073826,0.0024038462,0.021634616,0.0024038462,male
96066368,0.042016808,0.025210084,0.0,female
40604299,0.0,0.052083332,0.0,male
288715240,0.019305019,0.038610037,0.0,female
253438069,0.031914894,0.11347517,0.0070921984,female
351687363,0.015384615,0.023076924,0.0025641026,female
114044206,7.39645E-4,0.002218935,0.0,male
363847840,0.01863354,0.01863354,0.0062111802,male
42569198,0.015669515,0.072649576,0.0,male
287350897,0.0051282053,0.012820513,0.0051282053,female
150383104,0.0028328612,0.0056657223,0.0,female
344215167,0.0043668123,0.0072780205,0.0029112082,female
234586270,0.06390978,0.09398496,0.015037594,female
241666095,0.0,0.0076923077,0.0025641026,male
34768779,0.1954023,0.2835249,0.0038314175,female
95671622,0.0,0.017921148,0.0,male
64367166,0.0,0.023923445,0.0,male
296433109,0.0,0.06358381,0.0057803467,male
353824529,0.010359537,0.051797684,0.0042656916,female
20214831,0.01146789,0.09862386,0.0022935779,male
264628404,0.018927446,0.059936907,0.0,male
155010707,0.22535211,0.1971831,0.0035211267,male
32623333,0.03536648,0.033828806,0.004613019,female
279781693,0.05035971,0.02877698,0.007194245,female
144415967,0.05798687,0.07111597,0.007658643,female
351067358,0.07544141,0.060995184,0.0080256825,female
302258234,0.015673982,0.02507837,0.0062695923,female
262346368,0.007518797,0.037593983,0.007518797,male
176663017,0.0726257,0.0726257,0.005586592,female
161521811,0.008004002,0.027513757,5.0025014E-4,female
280777389,0.011516315,0.007677543,0.0019193857,female
52975520,0.025040388,0.10258482,0.0024232634,male
227108149,0.03649001,0.046046916,0.0017376195,male
160059197,0.04105572,0.11143695,0.0,male
40352693,0.10967742,0.058064517,0.006451613,male
794695,0.027439024,0.05792683,0.009146341,male
163614757,0.0,0.009025271,0.0036101083,male
60252529,0.002283105,0.00456621,0.0,male
251395294,0.020356234,0.017811704,0.0,female
231970972,0.016949153,0.033898305,0.008474576,female
304705046,0.06263982,0.049217,0.004474273,female
309303548,0.0033955858,0.022071308,0.0033955858,female
310445971,0.016064256,0.042168673,0.004016064,male
123986340,0.013513514,0.12162162,0.0,male
30822218,0.105,0.11,0.005,female
100119657,0.05381166,0.058295965,0.004484305,female
253766808,0.0054347827,0.0,0.0,female
125217315,0.0062305294,0.021806853,0.0,female
25897435,0.039617486,0.06967213,0.0040983604,female
310492568,0.0028490028,0.034188036,0.0,male
24472132,0.052493438,0.020997375,0.002624672,male
320431059,0.0,0.006802721,0.0,male
392169870,0.0,0.004784689,0.0,female
81860959,0.004672897,0.021028038,0.0070093456,male
279177113,0.020408163,0.024489796,0.0040816325,female
41536249,0.005172414,0.03275862,0.004310345,male
169001284,0.0121654505,0.01703163,0.00243309,female
198189594,0.18,0.17,0.0,female
238867925,0.018469658,0.044854883,0.005277045,female
25693282,0.004950495,0.01980198,0.00990099,female
82341423,0.003021148,0.036253776,0.003021148,male
391823594,0.0,0.031007752,0.015503876,female
230580525,0.014836796,0.005934718,0.0,male
66154344,0.010309278,0.02749141,0.0,male
255799705,0.0,0.0882353,0.0,male
327078534,0.0,0.005050505,0.0,male
321647306,0.0,0.011857707,0.0,male
381572221,0.0,0.016806724,0.0,male
139272125,0.009070295,0.03628118,0.0022675737,male
218526813,0.03544683,0.032950573,0.007988018,male
195369385,0.05704307,0.06635623,0.006984866,female
219049295,0.0064102565,0.0042735045,0.0,male
257106582,0.09497207,0.1368715,0.011173184,female
162988060,0.020408163,0.03265306,0.0013605442,female
90233061,0.027874565,0.13240418,0.0034843206,female
336950490,0.003003003,0.003003003,0.0,male
347613520,0.008064516,0.016129032,0.0,male
259533576,0.024630541,0.05172414,0.009852217,female
307701289,0.0,0.044386424,0.002610966,male
404439154,0.020344287,0.10015649,0.0015649452,male
134120927,0.01058201,0.04232804,0.0,female
222824120,0.013020833,0.020833334,0.0052083335,female
96956807,0.020547945,0.08219178,0.0102739725,male
278855391,0.08211144,0.09384164,0.0029325513,female
42510888,0.0,0.013333334,0.0022222223,male
33135194,0.0,0.0,0.0060975607,female
326509990,0.0,0.021505376,0.0,male
304796892,0.017316017,0.06926407,0.0,male
25963856,0.0022805016,0.009122007,0.0,female
20999981,0.036585364,0.06097561,0.0,female
156393615,0.0,0.024456521,0.0027173914,male
270479707,0.008,0.14,0.008,female
160659354,0.12173913,0.104347825,0.0057971017,female
