File,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,Label
95656300,1458,892,381,142,52,34,178,120,33,84,136,212,384,59,169,44,91,297,84,96,78,45,15,8,6,0,0,41,9,17,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,29,101,82,30,34,31,11,11,6,8,7,1,0,male
351687363,989,969,419,208,148,35,154,94,41,77,120,351,446,102,235,65,96,268,86,110,90,73,39,11,12,0,0,59,12,25,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,62,78,84,11,24,29,4,5,5,0,2,3,0,female
237413240,728,855,346,161,106,29,151,90,36,66,125,282,397,88,208,36,92,222,103,115,92,46,18,10,11,0,0,42,13,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,44,104,82,17,36,16,9,6,4,5,13,0,0,male
262912800,983,889,477,236,136,23,221,114,79,79,108,320,413,71,242,45,140,221,86,95,82,52,46,11,6,0,0,71,23,9,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,30,90,109,11,15,13,9,4,6,5,5,2,0,female
392169870,1029,888,488,251,152,20,229,131,53,79,78,286,427,64,234,36,116,248,82,140,78,78,45,32,12,0,0,62,30,10,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,31,134,92,24,13,9,2,0,10,2,18,2,0,female
356418350,1078,830,382,200,136,18,174,103,48,76,93,273,385,78,224,34,124,195,106,98,75,60,28,3,17,0,0,53,20,9,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,28,81,118,21,29,25,5,2,6,4,11,2,0,female
362257288,713,884,351,168,112,11,163,104,65,78,125,315,398,63,235,57,103,263,79,105,67,47,35,14,9,0,0,39,16,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,53,105,116,21,31,36,8,18,15,2,3,2,0,male
281289188,1403,920,571,265,132,41,235,126,72,102,120,273,367,82,199,45,133,173,67,106,83,50,45,15,5,0,0,44,13,8,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,32,78,99,29,18,37,9,6,12,2,13,2,0,male
340737708,1108,606,328,169,88,20,160,100,35,44,81,177,239,28,153,25,98,147,47,47,63,28,23,3,6,0,0,47,14,7,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,14,71,62,18,22,24,0,9,7,5,15,2,0,female
338167123,1114,1091,616,315,156,30,236,114,68,75,128,357,512,85,269,63,169,247,140,133,111,39,35,7,8,0,0,57,19,16,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,38,116,109,15,22,17,10,7,2,0,11,1,0,female
96066368,748,815,444,225,152,16,194,159,54,100,78,260,350,82,174,43,116,234,53,107,50,87,30,48,16,0,0,47,32,4,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,38,145,92,16,16,27,7,8,15,4,13,6,2,female
32623333,1316,910,336,192,142,16,126,74,38,55,100,301,418,86,230,47,120,221,109,123,101,63,15,7,16,0,0,69,15,29,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,44,86,113,13,27,19,14,7,7,1,4,1,0,female
41536249,2095,909,332,123,51,27,130,92,43,65,164,227,353,84,161,24,99,316,70,70,65,61,17,10,13,0,0,28,6,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,47,140,101,57,34,24,13,15,10,13,9,3,0,male
247085273,1215,1273,610,273,137,45,182,145,41,119,164,387,583,96,269,88,156,326,108,157,132,74,34,28,11,0,0,61,30,6,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,41,158,97,19,38,24,6,8,5,1,8,4,0,male
123042176,1049,824,419,233,161,18,181,123,51,66,89,254,373,66,185,41,112,192,100,105,73,45,33,14,3,0,0,55,22,10,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,26,101,112,25,29,15,8,5,6,0,6,1,0,female
347613520,860,507,312,134,69,36,94,63,19,39,67,148,206,23,117,23,65,131,49,67,37,16,20,2,3,0,0,30,12,4,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,21,65,92,8,15,12,3,4,20,3,11,4,0,male
30972374,651,995,398,198,143,23,138,77,52,96,108,344,498,72,252,90,118,278,100,123,81,57,22,13,9,0,0,60,10,20,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,42,108,109,8,23,24,12,6,13,3,7,5,0,female
58374966,818,879,355,177,111,23,152,95,50,71,108,295,426,74,205,46,135,210,102,114,102,38,26,3,7,0,0,40,14,5,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,26,86,82,8,30,15,3,5,13,3,7,1,0,male
284628430,1598,855,408,174,97,44,157,93,56,79,128,275,381,79,194,66,129,189,96,93,87,55,26,9,8,0,0,49,19,7,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,38,92,95,23,24,26,7,8,5,6,10,3,0,male
270906614,1400,1212,509,234,124,44,200,134,62,114,155,397,564,102,289,73,192,331,105,121,97,48,21,5,10,0,0,28,8,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,50,150,137,23,35,35,8,6,6,7,9,2,0,male
134120927,1418,122,34,13,10,4,41,23,18,1,45,51,66,13,57,3,10,20,13,11,2,8,0,5,1,0,0,14,1,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,4,14,27,4,12,6,8,5,0,6,9,0,female
25693282,687,871,301,173,113,4,136,89,43,57,81,300,436,58,213,88,116,252,90,99,119,48,23,17,18,0,0,56,32,8,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,52,101,69,20,24,9,7,35,5,0,4,0,0,female
64489209,835,1026,434,233,173,19,152,111,45,84,140,319,414,80,230,42,107,267,96,121,83,46,38,2,10,0,0,74,21,16,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,41,117,100,24,25,26,17,10,6,1,4,1,0,female
309800804,1045,741,305,137,82,24,92,69,23,80,103,217,313,51,156,35,84,221,55,84,68,37,30,5,6,0,0,31,21,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,34,97,77,11,22,36,2,6,7,4,8,3,0,male
322987477,1129,567,260,107,52,21,96,58,42,57,97,178,230,53,113,34,59,164,46,52,40,26,29,7,2,0,0,47,23,9,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,19,96,52,13,17,23,5,0,5,16,4,0,0,male
208279736,846,1148,565,289,176,35,212,120,70,98,111,443,583,75,332,99,186,266,148,151,107,52,24,11,8,0,0,65,16,17,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,53,101,131,13,25,22,9,5,6,1,3,1,0,female
309106296,1355,1060,536,239,97,37,153,95,38,91,138,364,484,106,271,52,118,263,99,113,77,68,35,8,14,0,0,48,17,12,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,36,116,112,22,15,21,7,10,7,3,3,0,0,male
240492997,1023,1091,461,230,138,33,188,108,72,123,148,309,474,84,224,46,138,284,116,155,86,42,44,12,4,0,0,80,31,14,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,50,140,122,36,23,22,7,6,9,4,8,2,0,male
259533576,949,917,397,215,155,21,164,95,52,70,115,306,400,65,230,58,122,205,105,89,99,39,25,8,4,0,0,59,16,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,34,82,103,34,16,23,7,12,6,0,10,2,0,female
355248546,804,581,281,151,98,15,111,74,34,44,71,205,276,48,154,33,84,129,55,62,62,33,18,9,6,0,0,29,11,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,25,48,49,14,13,16,1,4,8,3,9,3,0,male
219049295,1040,848,483,245,144,26,279,195,66,63,82,272,382,59,205,62,131,235,96,125,86,52,56,18,12,0,0,74,33,19,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,44,130,83,21,19,45,1,8,5,0,81,9,0,male
254108070,939,848,416,206,124,32,131,85,50,78,113,265,375,50,212,56,106,225,90,112,71,49,31,13,3,0,0,51,19,9,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,59,111,95,7,18,28,7,8,2,1,6,0,0,female
304705046,1126,853,317,162,95,24,112,52,34,60,133,248,346,49,187,35,102,237,81,88,62,45,20,6,9,0,0,37,14,8,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,39,96,86,17,17,16,11,5,7,2,11,1,0,female
404439154,1098,743,479,230,119,35,196,108,52,81,87,262,340,87,180,54,111,149,62,78,60,36,27,10,7,0,0,36,9,8,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,24,84,70,11,20,18,3,7,3,1,7,1,0,male
294823376,1487,504,236,122,64,17,128,62,27,26,85,162,240,34,156,32,59,98,50,77,53,32,5,5,3,0,0,28,10,2,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,18,54,45,8,12,9,2,14,7,7,5,11,0,female
49100561,1342,1159,540,221,85,21,203,84,57,128,156,415,558,91,327,67,148,276,107,117,90,44,19,13,0,0,0,50,10,16,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,38,113,84,26,19,20,14,23,7,4,16,4,0,male
57798273,1024,794,490,232,121,23,211,107,63,78,73,275,356,64,206,38,108,186,80,102,86,52,40,13,7,0,0,56,22,9,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,28,84,85,11,23,21,5,4,16,1,7,2,1,female
81647059,1333,921,512,239,104,20,254,124,81,95,103,297,445,68,220,59,167,232,89,94,92,39,41,11,7,0,0,60,27,11,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,34,75,111,24,28,10,2,6,5,7,11,1,0,female
357813572,1264,753,334,169,89,8,160,79,37,46,94,226,338,66,166,43,108,199,68,68,89,46,21,11,14,0,0,44,21,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,19,84,67,19,24,16,8,3,6,4,31,1,0,female
28906465,1244,1283,496,254,174,33,136,67,52,107,181,423,596,138,294,63,160,327,150,139,100,54,34,8,8,0,0,81,19,23,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,51,148,140,32,38,42,32,21,19,9,15,3,0,female
176663017,804,871,450,208,101,31,203,100,43,79,101,290,417,65,229,56,129,207,67,84,87,38,29,4,3,0,0,51,16,10,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,25,94,74,10,15,22,8,5,6,4,6,4,1,female
144415967,1256,453,287,121,73,20,96,52,25,49,60,159,201,54,116,17,46,87,48,44,49,34,11,7,2,0,0,47,3,10,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,12,35,45,8,14,15,2,7,8,3,6,2,0,female
51877583,970,973,466,219,123,24,162,88,53,91,147,303,465,67,240,74,148,218,90,99,97,65,36,12,20,0,0,57,22,8,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,31,94,101,27,22,17,9,12,6,4,10,2,0,female
62648441,1245,841,472,230,143,22,213,142,32,65,83,290,404,83,249,35,124,193,97,110,78,42,19,6,7,0,0,75,16,21,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,22,109,93,22,24,12,8,8,4,4,7,3,0,female
203656084,859,814,452,228,129,29,170,109,70,68,131,215,310,59,146,32,102,224,53,94,55,59,36,18,15,0,0,59,25,8,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,30,128,81,9,11,20,3,21,8,1,14,1,0,male
88870358,1041,851,465,239,143,24,172,76,40,77,89,304,408,58,251,54,105,185,94,98,73,57,26,12,15,0,0,56,22,12,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,33,101,80,7,15,18,1,6,6,3,7,3,0,female
123986340,441,565,239,113,59,15,121,64,48,42,95,195,274,36,169,44,67,191,52,83,39,35,32,17,4,0,0,55,21,8,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,31,78,70,18,9,18,4,2,8,2,8,2,0,male
249449454,930,712,306,131,73,14,121,70,28,78,81,206,300,63,146,42,98,197,54,66,73,39,16,16,5,0,0,18,13,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,27,103,69,6,13,12,4,1,9,2,6,3,0,male
307701289,1349,792,417,181,84,24,181,94,52,88,114,239,323,67,174,37,93,207,68,89,64,67,56,6,17,0,0,46,28,7,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,35,97,93,39,21,28,6,8,13,3,10,2,0,male
294037425,1461,413,223,122,81,35,78,40,18,20,22,143,156,62,80,12,35,53,53,90,14,74,8,6,4,0,0,11,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,44,21,47,4,5,7,3,6,2,0,18,2,0,male
327078534,895,671,313,142,85,25,102,70,43,56,131,210,269,62,136,26,82,180,50,59,55,43,40,12,9,0,0,59,32,7,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,26,80,82,5,11,12,2,5,7,4,11,2,4,male
39897844,982,745,340,169,101,25,139,76,47,61,125,234,305,62,166,35,75,214,60,77,64,32,24,7,6,0,0,44,14,8,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,30,113,74,48,25,16,6,8,9,3,5,0,0,male
344215167,1220,979,491,204,110,24,191,101,52,108,112,294,497,93,253,33,148,240,115,102,112,43,20,11,8,0,0,39,9,11,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,26,96,85,21,23,15,9,8,13,3,17,1,0,female
25940641,1542,1272,601,256,113,79,193,123,38,122,175,368,557,80,299,54,164,320,104,127,127,51,22,11,2,0,0,55,20,9,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,25,125,112,23,24,22,10,17,43,3,13,3,0,female
227108149,492,454,247,127,76,21,84,48,19,41,25,185,238,84,135,35,67,98,65,60,45,28,8,6,4,0,0,22,7,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,43,31,40,6,20,9,1,1,0,0,3,0,0,male
93350436,1084,729,389,200,107,23,188,119,58,63,99,272,311,78,193,41,106,178,63,83,66,57,50,11,5,0,0,48,16,8,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,31,86,84,16,30,13,5,17,3,6,4,3,0,male
12618492,1778,1279,467,215,127,23,174,143,41,102,204,353,542,95,252,63,169,357,110,113,144,82,29,21,10,0,0,38,14,8,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,40,153,127,28,47,47,9,24,6,2,11,2,0,male
368368493,1517,785,378,166,80,22,169,112,36,82,93,256,377,45,206,59,119,175,83,73,98,29,12,2,7,0,0,49,11,11,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,30,52,87,16,25,26,4,7,9,5,9,3,0,female
33135194,1294,1149,653,291,138,52,254,144,98,102,166,403,552,85,337,78,149,277,126,138,117,43,55,11,7,0,0,79,26,13,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,44,103,116,20,28,14,7,2,5,1,4,2,0,female
393642659,1057,826,427,225,137,27,215,134,40,53,79,319,392,54,259,35,108,201,98,111,71,32,24,6,2,0,0,50,11,13,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,36,92,105,14,18,20,6,10,15,1,33,2,0,female
241666095,1101,996,463,217,112,27,194,104,87,103,172,305,432,89,224,47,131,259,94,122,90,67,86,23,13,0,0,92,58,10,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,38,134,107,43,21,18,3,3,14,8,10,0,0,male
391823594,840,1009,455,241,166,23,181,104,58,87,106,357,478,86,274,56,144,258,99,112,97,48,22,7,14,0,0,60,26,17,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,46,88,117,27,31,15,17,7,0,2,9,0,0,female
164799361,1010,643,325,170,107,21,141,79,44,58,72,187,249,47,137,28,87,182,66,82,53,43,55,7,10,0,0,90,49,19,42,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,18,101,59,14,13,23,5,7,5,1,14,0,0,male
238452879,844,736,339,178,130,14,179,104,66,60,97,247,301,62,167,37,109,196,74,100,56,45,63,11,4,0,0,86,39,14,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,35,108,96,10,17,23,10,8,3,1,4,3,0,female
76225956,2296,794,281,90,21,40,142,73,66,51,166,207,342,58,168,36,50,316,79,99,57,43,18,16,4,0,0,31,9,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,49,154,65,58,40,18,8,20,23,6,2,4,0,male
332456403,632,484,292,142,79,24,103,58,60,40,84,139,231,43,94,43,65,102,69,66,59,29,45,10,8,0,0,65,45,0,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,18,78,56,4,7,9,1,2,3,3,11,1,0,male
352884478,1210,153,84,43,19,9,72,40,16,3,46,52,56,32,47,4,12,19,12,32,15,21,5,3,2,0,0,34,3,2,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,13,22,14,8,4,4,3,8,1,1,3,0,female
290268568,518,412,180,80,46,8,55,40,18,46,56,151,212,45,107,32,44,111,35,52,44,20,14,3,9,0,0,26,10,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,21,32,49,14,15,11,5,5,4,4,3,0,0,male
243429263,1206,927,411,210,123,23,168,115,32,75,144,265,379,62,208,39,111,250,81,89,73,46,26,9,10,0,0,51,19,17,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,30,120,85,24,26,12,7,2,11,3,8,3,0,female
197700578,1570,279,167,101,72,19,70,37,22,12,48,84,129,29,93,11,21,48,22,44,17,41,19,6,1,0,0,39,6,13,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,7,40,30,7,7,13,2,5,12,0,8,3,0,male
25821356,833,686,338,178,104,16,153,82,39,55,87,247,327,53,191,46,93,150,75,69,62,39,28,4,8,0,0,29,10,6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,23,69,59,17,25,13,5,9,5,6,12,4,0,male
90233061,757,688,401,206,127,27,151,98,53,54,69,266,322,51,209,49,93,156,69,84,61,55,24,17,8,0,0,57,24,6,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,30,82,82,11,18,18,2,2,1,0,7,3,0,female
380053409,1127,764,390,195,113,25,152,88,43,71,93,246,356,67,190,48,103,156,75,98,59,59,24,13,9,0,0,32,10,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,21,79,85,20,14,14,3,4,28,2,25,3,0,male
333794696,807,672,323,159,97,20,112,63,37,63,79,216,301,75,146,47,86,167,67,76,61,38,24,7,10,0,0,24,17,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,19,79,72,13,25,10,7,2,6,0,9,0,0,male
310492568,1409,519,298,141,76,12,115,67,46,55,89,164,219,42,129,30,55,115,52,49,47,31,33,8,7,0,0,50,21,7,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,15,61,67,13,20,25,3,25,3,4,7,2,0,male
42510888,664,537,320,174,124,24,108,70,22,36,50,161,221,52,110,27,72,132,50,62,54,22,7,10,4,0,0,29,4,9,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,24,48,51,9,13,10,4,1,44,2,7,2,0,male
24472132,1071,845,385,172,111,24,137,65,36,79,128,278,435,102,214,30,116,215,77,85,95,36,25,9,6,0,0,47,13,12,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,34,82,72,18,17,22,7,10,2,4,15,5,0,male
206912999,1437,770,352,154,79,49,172,132,35,64,115,231,292,88,152,37,85,239,70,74,54,55,36,7,6,0,0,38,13,10,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,51,92,86,23,37,25,4,11,9,2,6,13,0,male
47992126,551,697,314,135,78,24,131,92,45,78,82,258,327,73,182,35,101,190,67,74,81,38,11,12,6,0,0,25,6,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,36,76,95,31,27,14,3,5,7,2,7,2,0,male
26834776,890,1104,489,207,108,25,185,143,55,116,104,351,508,72,268,54,176,261,130,129,127,68,35,13,5,0,0,34,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,28,112,103,19,30,23,2,2,24,7,13,2,0,female
60252529,1428,927,546,279,142,31,216,116,36,66,110,326,464,80,262,54,124,172,84,117,87,43,17,8,12,0,0,44,12,15,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,40,85,59,10,18,18,4,3,5,1,15,6,0,male
129371328,816,774,314,179,130,6,114,65,42,66,108,264,350,70,188,47,113,194,66,81,64,40,31,8,16,0,0,53,25,18,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,19,99,96,32,19,16,7,3,4,3,5,1,0,female
22994551,1673,918,408,157,57,33,164,128,31,81,162,265,388,74,205,42,83,260,79,114,75,49,31,12,2,0,0,36,13,7,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,32,113,89,19,34,40,8,13,3,4,11,1,0,male
25897435,1043,1094,579,289,149,37,267,189,42,103,96,377,523,76,299,62,149,298,142,146,129,73,27,16,13,0,0,102,28,21,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,31,109,160,24,58,33,24,12,16,2,5,1,0,female
230097513,917,983,482,278,201,27,189,118,56,85,86,369,498,67,292,70,131,233,81,115,90,40,29,4,11,0,0,58,21,16,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,30,78,120,24,30,12,8,7,3,3,6,1,0,female
309984509,791,588,291,158,111,14,157,105,38,42,58,257,284,51,188,39,75,137,50,78,45,39,25,5,8,0,0,38,7,7,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,23,56,83,5,19,7,6,1,8,2,12,0,0,female
238867925,1464,1085,318,150,60,5,170,55,30,55,146,264,427,67,193,79,147,350,77,63,176,34,6,8,15,0,0,21,8,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,42,81,91,20,36,11,4,3,1,0,3,0,0,female
55482997,1068,906,463,211,113,22,195,71,83,91,142,342,428,60,285,63,133,214,76,82,81,44,55,7,11,0,0,64,19,12,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,43,116,89,16,22,33,8,5,15,8,12,1,0,male
347524374,1291,572,279,135,73,14,131,76,33,38,79,176,223,49,131,17,73,152,61,60,48,35,24,9,6,0,0,31,7,12,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,25,85,69,15,20,27,10,3,3,3,10,0,0,male
256773287,812,622,344,173,95,15,135,94,26,57,67,195,290,44,160,35,68,124,88,97,54,57,22,12,17,0,0,46,23,9,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,25,62,76,5,6,8,1,4,3,2,17,2,0,male
317569543,873,1124,625,331,204,21,233,133,59,107,108,401,537,118,328,50,164,228,141,123,102,66,35,11,24,0,0,65,21,13,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,34,101,110,5,18,20,10,8,13,2,19,2,0,female
261914244,1734,772,401,198,99,24,192,138,13,55,105,194,278,46,164,31,67,253,53,88,62,61,28,17,9,0,0,35,10,1,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,40,136,78,16,21,48,13,6,19,3,14,0,0,male
251799369,1125,781,320,169,115,23,124,71,34,52,89,243,341,59,187,39,93,238,86,90,62,41,17,6,13,0,0,67,16,16,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,36,110,91,28,23,18,12,9,3,2,10,1,0,female
323127182,836,854,510,245,137,23,135,109,67,93,98,295,400,105,189,52,113,187,103,111,87,44,41,11,10,0,0,54,26,8,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,38,66,114,13,14,13,3,10,1,4,9,0,0,male
363847840,2167,1496,406,163,5,3,261,93,24,61,129,335,664,77,235,116,244,523,127,89,295,38,5,3,21,0,0,18,4,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,35,125,91,24,52,17,4,4,3,0,1,0,0,male
234669118,887,665,312,149,81,19,153,75,53,64,81,216,295,46,179,25,113,158,71,85,63,67,42,11,29,0,0,56,9,7,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,23,76,72,4,11,13,6,7,5,2,9,14,0,male
373115502,1289,765,462,228,132,25,166,87,40,69,84,290,370,68,242,42,106,153,66,81,68,34,15,9,9,0,0,56,12,17,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,19,62,73,20,13,17,0,6,8,3,9,3,0,female
376466499,894,515,241,122,88,7,73,41,24,57,55,179,236,34,146,36,65,138,44,47,43,31,20,5,3,0,0,21,8,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,24,58,81,9,12,12,5,3,3,0,8,1,0,male
38096911,1038,1032,464,217,135,30,191,123,43,93,114,326,460,60,277,65,144,263,112,125,100,61,30,16,9,0,0,52,8,15,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,29,119,115,23,27,24,11,3,13,3,3,1,0,female
86168724,751,541,232,109,62,22,109,60,34,46,96,181,242,39,132,45,79,119,48,53,44,27,22,12,1,0,0,40,14,4,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,18,62,64,8,20,16,3,0,5,1,8,0,0,male
